id	text	count
420449569	先 声明 下 ， 我刚 毕业 的 时候 一点 野心 也 没有 ， 只想 安安稳稳 找个 小 传媒 公司 ， 每个 月 按时 发工资 按时 交医 社保 。 然而 连 这样 的 公司 都 找 不到 。 我 四年 前 毕业 ， 从 第一家 公司 开始 ， 先后 遭遇 不 签合同 、 不交医 社保 、 通宵 两天 不负 加班费 （ 已经 商谈 好 的 ） 、 拖欠工资 （ 最长 一次 拖 了 半年 ） ... 换 了 数家 公司 都 是 如此 ， 身边 同行 的 朋友 也 是 如此 。 可能 是 我 的 行业 太 奇葩 ， 也 可能 我 太 倒霉 ， 也 可能 是 我 所在 的 城市 监管 有 问题 ， 好 ， 我 都 认 了 。 但是 麻烦 别 把 那种 大帽子 抠 在 “ 应届生 、 90 后 ” 身上 。 不 知道 题主 是不是 很 希望 看到 “ 哎呀 现在 年轻人 好 浮躁 、 90 后 好 不安分 不 懂 满足 ” 这种 答案 ？ 先 了解 清楚 情况 ， 再 把 “ 应届生 都 喜欢 辞职 ” 这种 既定 言论 说 出来	1349
113976832	光 实习 我 就 换 了 3 家 公司 … … 以后 的 策略 基本 也 是 一年 一跳 … … 至于 为什么 ， 经过 一年 的 成才 我 觉得 我 该涨 薪 了 ， 然后 出去 一通 面试 ， 谁 给 的 高 去 谁 哪 ， 东家 给 的 最高 就 留下来 。 一句 话 ， 我 只 认钱 ， 给 谁 干 不是 干 。	911
113394467	跟 90 后 没什么 关系 早些 时期 ， 人才 和 岗位 都 有限 ， 好不容易 抓到 个 饭碗 就 不 愿意 走 ， 失业 对 人 的 打击 很大 。 现在 可不 一样 ， 没 能力 的 人 暂且 不提 ， 正规 大学毕业 ， 或者 自身 有 一定 实力 的 人 选择 多多 ， 去 哪儿 无非 就是 看钱 ， 还有 钱 增长 的 速度 。 情怀 是 一文不值 的 。 最后 这句 话 可能 偏激 了 点儿 。 欢迎 指正 。 - - - - - - - 我 不 知道 “ 免费 加班 ” 是不是 一种 社会 常态 ， 很多 人 提到 过 ， 我 暂时 还 没 遇到 有 领导 这样 要求 我 的 。 如果 真有 的话 我 肯定 是 不会 干 的 。 原因 很 简单 ： 凭 什么 ？ ？ ？	473
138532598	现在 的 老板 都 怎么 了 ？ 没有 足够 的 人格魅力 和 能力 留住 年轻 员工 ， 还 好意思 拿 着 苍白 的 数据 提个 问题 组团 瞎 BB ？ 再说 了 ， 九零 后 集体 罢工 在家 呆 着 了 吗 ？ 轮 得到 别人 把 爱 辞职 的 帽子 扣 在 我们 脑袋 上 ， 说东说西 ？ 我 去 煎饼 摊子 买 早餐 ， 连 着 买 了 几天 ， 有 一天 吃 出 了 个 苍蝇 ， 我 就 改买 鸡蛋 灌饼 了 ， 这时候 来 了 个 砖家 研究 了 一下 ， 说 我们 九零 后 吃 早餐 不 专一 ， 不像 父辈 母辈 一辈子 吃 煎饼果子 。 问 我们 为什么 ？ 呵呵	1047
393878259	一边 是 资方 想着 法 怎么 驯服 剥削 应届生 ， 一边 是 初出茅庐 的 应届生 缺乏经验 ， 既 没有 资本 讨价还价 ， 也 没有 运气 一下子 找到 可以 长期 服务 的 雇主 。 就 这种 状况 ， 应届生 辞职 率高 是 很 正常 的 ， 劳力 市场 是 双向选择 的 ， 资方 可以 选 ， 劳方 也 可以 选 ， 别整 的 应届生 离职 就 不能 吃苦耐劳 道德 有 问题 似的 。	342
113993929	公司 招聘 各种 欺骗 各种 耍流氓 就是 天经地义 ， 毕业生 拎包 走 人 就是 十恶不赦 ？ 所以 公司 不仅 要 从 行动 上来 坑 初入 社会 的 大学 毕业生 ， 还要 站 在 道德 制高点 来 批判 那些 不 配合 自己 耍流氓 的 正当 合法 离职 的 前 员工 ？ 我 一个 公民 ， 通过 正当 合法 的 程序 ， 选择 自己 的 工作 ， 有 什么 错 ？ 你 耍流氓 还 耍 上 了 天 ？ 我 一个 无产阶级 ， 怕 什么 ？	217
113394042	作为 一名 90 后 ， 第一句 话 不要 太 计较 。 大家 自己 四舍五入 。 我 在 医院 工作 近三年 ， 没请 过 一天 假 ， 没旷过 一天 工 。 不 迟到 ， 天天 晚 下班 。 每次 同事 换班 ， 我 绝对 第一个 冲上去 。 没 对象 就 得 体谅 大家 。 最多时 连续 上 26 天班 。 为了 什么 ？ 还 不是 怕 辞职 后 找 不到 工作 ， 人家 能换 到 工作 好 的 单位 ， 为什么 不 走 。 真卖 你们 家 了 ？	1643
113425048	讲真 ， 很多 应届 毕业生 因为 社会 经验不足 ， 被 HR   骗 了 。 发现 是 坑 还 不 早点 走 ？ 自己 见 过 或 听 过 的 例子 ： 1 . 某 油漆 生产 企业 在 我校 开 宣讲会 ， 整整 2 小时 讲 的 是 情怀 、 小资 ， 作为 化工 专业 的 其实 就是 去 车间 。 这种 企业 本来 地理位置 比较 偏 ， 能 有 多 小资 啊 。 2 . 最多 最 多 的 是因为 工资 ， 算 或 不算 五险 一金差 了 几 大千 好 吧 。	479
114239069	老板 明令 说 过 ： 办公室 空调 不准 随便 开 。 言外之意 ， 只有 老板 说开 的 时候 才能 开 。 7 月份 的 那些 天 室外 温度 36 ℃ ， 我 的 工位 紧 挨着 窗户 ， 老板 说 ： 热 ， 打开 窗户 ， 通风 。 于是 ， 我 这 那么 坐 着 ， 像 新疆 的 葡萄干 儿 一样 ， 酸爽 。 那天 回去 我 就 开始 投 简历 了 。	159
113411588	不是	610
182333426	亲身经历 ， 去年 毕业 ， 进入 当地 一家 3D 建模 公司 ， 此 公司 正 和 政府 合作 ， 建 整个 市 的 3D 图 。 一月 没 休息 ， 最长 加班 时长 35 个 小时 。 期间 吃 了 一顿饭 外加 点 饼干 ， 上 了 五次 以内 厕所 。 其余 时间 一直 盯 着 电脑 赶图 。 老板 也 请 过 外援 ， 操作 熟练度 并 没有 我 和 另 一个 实习生 好 ， 给 开 的 是 300 八个 小时 （ 我 问 的 ） 然而 我 两个 月 一分钱 都 没拿到 （ 实习 工资 1800 / 月 ） ， 自己 贴钱 吃饭 喝水 以及 赶 公交 。 实在 活不下去 辞职 ， 老板 也 没 给 工资 ， 说 项目 完结 一起 给 。 至今 未见 一分钱 ， 也 不想 再 到 他 那 浪费时间 。 所以 实习生 为什么 老 跳槽 ， 因为 刚 毕业 傻 ， 老 被 骗 啊 ！ 后来 精了 不 赶紧 脱离苦海 ， 还要 耗 下去 吗 ！ 那 两个 月 简直 是 最苦 ， 以前 不 相信 加班 猝死 ， 认为 自己 身体 毛病 ， 后来 发现 猝死 很 容易 啊 ！ 自己 吃 肉 的 时候 最少 也 要 让 手下 的 人 喝 点汤 ， 别 吃 相太 难看 。	188
181538374	只有 大家 勇于 拒绝 ， 不 接受 “ 你别 看 他们 都 在 抗议 我 给 你 加钱 你 回来 上班 ” 的 条款 ， 把 叛徒 直接 在 公会 拉黑 ， 企业 才 会 对 员工 越来越 好 。	200
114145500	有个 点 没说到 呀 。 企业 招收 一名 应届 毕业生 免税 十万 。 应届生 来 几个 月 然后 “ 辞职 ” 是 坠 吼 滴 ～	155
113414286	因为 数据 使用 有 问题 。 需要 比较 的 东西 ， 显然 是 “ 当前 的 新 员工 与 老 员工 的 离职 率 差异   vs   10 年前 的 这个 情况   vs   20 年前 的 这个 情况 ” 。 而 不是 仅 看 当前 的 90 后 新 员工 比老 员工 离职 率高 ， 这 毫无意义 ， 因为 职场 新人 更 喜欢 离职 才 是 正常 的 。 还有 ： 管理者 认为 对 员工 影响 最 重要 的 因素 分别 是 ： 多样性 ， 薪酬 福利 ， 成长 机会 ， 工作 氛围 ， 获得 认同 ； 这里 是 “ 管理者 认为 对 员工 重要 ” ， 不是 “ 管理者 认为 对 新手 员工 重要 ” ， 然而 后面 是 “ 新进 员工 认为 重要 ” ， 统计 口径 不 一致 。 我 二把刀 的 水平 都 能 看出 这么 多 问题 ， 可见 这个 数据分析 有 多么 糟糕 。	132
114286047	我 加班 到 后半夜 。 你 觉得 我 是 新人 ， 应该 的 。 我 身边 人 都 拿 着 N 倍 于 我 的 薪水 。 你 觉得 我 是 新人 ， 应该 的 。 遇到 问题 你 把 我 呼来喝去 ， 我 只是 静静 聆听 ， 然后 默默 去 做 。 你 觉得 我 是 新人 ， 应该 的 。 我 坚持 了 一年 ， 希望 能够 去 做 一个 稍微 独立 一点 的 项目 ， 而 不是 去 干 杂活 。 你 觉得 我 是 新人 ， 不 应该 。 对不起 ， 金钱 、 舒适 、 机会 ， 你 一样 都 没 给 我 ， 而 我 却 已经 忍受 了 贫穷 、 劳累 和 孤独 。 此时 竞争对手 愿意 拿出 丰厚 的 薪水 挖 我 ， 那么 ， 我 觉得 我 是 新人 ， 应该 的 。 " 既然 你们 始乱终弃 ， 就 莫怪 我们 拔 屌 无情 " — — 90 后致 所有 70 后 的 管理者 们	151
331773249	先看 学校 怎样 看待 应届生 不签 三方 没有 毕业证 ？ 怎样 看待 校招 企业 HR 满嘴 跑 高铁 ？ 再 看 公司 ： 怎样 看待 公司 不 提供 社保 ？ 怎样 看待 公司 不 给 加班费 ？ 怎么 看待 公司 不 按时 发工资 ？ 怎样 看待 公司 压低 应届生 工资 ？ 怎样 看待 应届生 初入 职场 的 不 公正 待遇 ？ 怎样 看待 应届生 出入 公司 被 性骚扰 ？ 怎样 看待 公司 喜欢 辞退 新人 ？ 所以 我们 应届生 只能 这样 .......... 还有 更气 得 ......... 呵呵 （ 省略 一千 字 ............ ） 图片 来源 网络 侵删 ！	73
148848728	我 还是 应届生 的 时候 ， 同僚 中 自己 + 中 常人 家庭 的 原始积累 ， 能 让 他们 很快 开始 在 帝都 魔 都 当 房奴 。 一旦 当 上 ， 就 没 那么 有 权利 任性 了 。 现在 ？ 反正 把 小朋友 爸妈 家 掏空 了 ， 卖锅 卖 碗 卖 肝 卖 肾 也 买不起 ， 无产 一身轻 ， 当然 自由自在 。 这是 好事儿 ， 绝对 是 好事儿 。 年轻人 需要 的 是 流动性 ， 而 不是 被动 固化 。 在 人生 中 最 有 激情 和 创意 的 几年 里 ， 早早 被 长期负债 栓死 ， 不 但是 个体 的 悲哀 ， 也 是 国家 的 不幸 。	284
148579907	不用 整 那么 复杂 ， 请 跟随 王老师 念 一篇 中学 课文 ： 策之不以 其道 ， 食 之 不能 尽其材 ， 鸣 之 而 不能 通 其意 ， 执策 而 临 之 ， 曰 ： “ 天下 无马 ！ ” 呜呼 ！ 其真 无马邪 ？ 其真 不知 马 也 ！  	72
147744475	HR 答 一发 。 我 觉得 这 没 啥 。  1 . 公司 有 从 自己 层面 找 原因 吗 ？ 2 . 不同 年龄 层面 有 不同 的 特征 ， 习惯 。 不能 拿 过去 那套 管理 新生 世代 。 要 改变 的 不是 90 后 ， 而是 我们 的 管理者 。 与时俱进 。 3 . 企业 和 员工 本身 就是 契约 关系 ， 合则 聚 ， 不合 则 散 。 4.10 年 ， 20 年前 ， 终身 工作 于 一年 企业 。 现在 ， 尤其 是 互联网 企业 ， 1 - 2 年 一 跳 的 太 正常 了 。 信息 速度 的 加快 必然 导致 人力资源 的 优化 配置 加快 。 5 . 做 HR 的 也 要 变变 思维 了 。 产品化 思维 。 从 我 觉得 ， 到 用户 觉得 。	18
114372009	1 . 不是 2 . 社会 进步 了 ， 对 待遇 表达 不满 的 积极性 会变 高 3 . 好 位子 70 霸占 着 老坑 ， 80 后 抢夺 新 的 坑 ， 能 留给 90 后 的 坑 嘛 … … 残渣 剩饭 能 好 到 哪里 去 ？ 4 . 经济 再 这么 搞 下去 ， 都 想不出 00 后 毕业 了 会 是 什么 鸟样	89
181214045	为什么 90 前 觉得 自己 忍气吞声 咽下 不公 ， 90 后 也 要 和 自己 一样 ？ 吃苦 吃亏 是 福 ？ 别逗 了 ！ 我 好好 的 凭 什么 吃 你 的 苦 吃 你 的 亏 ？ 总 有人 看不得 别人 的 正直 、 勇敢 、 坦诚 、 特行 独立 ， 黑白分明 ， 非要 去 让 别人 和 自己 一样 苟且 、 懦弱 、 冷血 ， 言不由衷 ， 脑子 有病 吧 ！	68
113016297	人往 高处 走 ， 水往 低 处流 ， 跟 90 后 有 什么 关系 ？ 若 看到 更好 的 发展 机会 ， 我 为什么 还 死死 坚守 ？ 身边 80 后 的 大哥 也 不少 ， 辞职 的 也 很多 啊 ！ 并 不是 每个 人 大学毕业 都 会 进入 世界 500 强 ， 进入 bat ， 可能 毕业 后 进入 了 一个 小 平台 ， 努力 两年 之后 有 了 一定 的 经验 和 积淀 ， 如果 有 进入 大 平台 的 机会 ， 或者 这个 小 平台 已经 不能 实现 我 的 价值 ， 那 我 为什么 还 在 这 ？ 当然 也 不 排除 企业 文化 和 个人 价值观 冲突 等 问题 还是 那句话 ， 人往 高处 走 ， 水往 低 处流 ， 仅此而已 ！	73
294374351	我 ， 95 后 ， 211 应届生 ， 刚 辞职 学生 物 的 大家 懂 ， 所以 进 了 一个 音乐 公司 。 然而 就 这个 公司 的 老板 ， 业内 小有名气 的 音乐 总监 他 不会 乐理 ， 审美 还烂 。 当然 辞职 的 原因 也 不全是 这个 ， 比如 拿 员工 作品 创作 栏写 自己 名字 ， 把 全 公司 的 作品 放进 自己 的 网易 云 音乐 专辑 里 呀 ， 人品问题 可见一斑 ， 跟 我们 说话 高高在上 ， 客户 面前 跟 孙子 似的 ， 天天 说 自己 可牛 逼 了 工资 两三个 月 的 拖 ， 还 找 各种各样 奇葩 的 理由 扣 工资 ， 我 也 是 第一次 听说 全勤 还要 扣 底薪 的 ， 理由 是 之前 叫 你 发传单 一单 生意 都 没有 但是 我 是 做 后期 的 呀 ...... 所以 你 说 辞职 这 事儿 怪 应届生 嘛 明摆着 欺负 你 工作 经验 少 就 用 你 这个 廉价 劳动力 了 不 辞职 还 等 着 过年 去 讨薪 嘛	101
256791572	作为 90 后 路过 答 一下 。 1 . 工作 是 工作 ， 生活 是 生活 。 别想 让 工作 占用 我 全部 的 生活 。 2 . 拒绝 加班 ， 加班 请 给 加班费 。 能 在 工作 时间 解决问题 是 才 能力 的 体现 。 3 . 我 不 需要 看 任何人 的 脸色 行事 。 4 . 请 尊重 我 的 个人 生活 和 选择 。 5 . 画饼 是 没用 的 ， 等 吃 到 才 重要 ， 吃 不到 只 画饼 对 我 来说 然 并 卵 。 6 . 最 重要 的 是 开心 ， 只要 让 我 不 开心 ， 说 再 多 也 没用 ， 除非 报酬 达到 可以 让 我 忘掉 不 开心 ， 当然 ， 这个 阈值 非常 高 。 7 . 不 维护 员工 利益 的 老板 没 必要 考虑 他 的 利益 。	142
114341911	工资 5800     房价   58000 。 不管 好好 干 还是 混日子 ， 反正 买 的 起房 的 还是 买 的 起房 。 买不起 房 的 还是 买不起 房 。 谁 给 你 好好 干 ？ 主管 : " 好好 干会 升职 加薪 " 买 的 起房 的 : " 老子 不缺 那点 钱 " 买不起 房 的 : " 多 那点 钱 有 个 鸟用 ， 又 买不起 房 。 "	142
113885728	大哥 们 ， 请记 着 ， 我们 出卖 的 是 我们 的 劳动力 ， 劳动 结果 ， 而 不是 出卖 我们 的 生活 ， 不是 出卖 我们 的 人生 。 生活 怎么 能 出卖 呢 ？ 要 卖 也 得 加钱 ！ ！ ！ ！ ！ ！	122
114290983	不 谈钱 ， 只谈 奉献 。 好 啊 ， 那 你们 慢慢 奉献 吧 ， 我 不 奉陪 了 。	69
113851273	大势所趋 。 越往后 越是 这样 。 本地人 不求 有 多少 钱 ， 只求 不 憋屈 、 不 受委屈 ； 外地人 吃点 苦 也 没 办法 ， 但 薪水 要求 肯定 低 不了 。 两类 人 各取 所取 ， 在 自己 最 看重 的 地方 上 都 不会 让步 的 。	119
117049730	因为 就业 形势 好 了 ， 劳动力 供给 市场 的 自我调节 功能 就 更好 了 。 我国 城镇 登记 失业率 一直 保持 在 4 到 5 之间 ， 每年 新增 劳动力 只 说 大专 及 本科 院校 从 2001 年 开始 基本 保持 每年 100 万 的 增量 ， 这部分 劳动 人口 既然 能 消化 掉 ， 证明 市场 上 职位 和 劳动力 双 方面 的 供给 还是 比较 足 的 。 90 后 最早 就业 的 一批 是 09 年 ， 高峰期 是 13 年 ， 正是 互联网 经济 蓬勃发展 的 时候 ， 也 是 世界 经济   刚刚 脱离 次贷 危机 反弹 的 时候 ， 市场 的 就业机会 就 更 多 了 。 其实 不光 是 90 后 ， 更 高级 岗位 的 80 后 、 70 后 的 离职 率 在 10 年 到 14 年 之间 也 是 高峰期 ， 才 会 有 现在 猎头公司 的 蓬勃发展 。 为什么 光说 90 后 ， 恐怕 还是 因为 话语权 的 问题 吧 。 我 刚刚 工作 的 时候 ， 也 有 “ 你们 独生子女 干活 不行 ” 的 说法 。 我 向来 不在乎 ， 毕竟 我 是 HR ， 我 很 清楚 一个 道理 ： “ 随便 你们 怎么 说 ， 有种 你 就 不要 用 。 ”	31
113844452	80 后 已经 老 了 ， 一言不合 就 辞职 的话 ， 很 可能 找 不到 下 家 ， 而且 所 需要 的 花费 也 高 ， 如果 不能 及时 找到 下家 就 会 阶级 坠落 。 所以 ， 真 羡慕 90 后 啊 。	157
295293694	大 概率 是 公司 太辣鸡 ， 怪不得 别人 。	8
149159966	大学毕业 时 刚好 就 处在 探索 自己 职业 方向 的 时期 ， 试一试 ， 不 合适 ， Ok ， 走 啦 ， 再 自然 不过 了 。 没有 什么 能够 阻挡 ， 我 对 更好 未来 的 向往 。	13
145721027	信息 无限 发达 的 时代 最大 的 幻觉 就是 认为 自己 有 很多 选择 。 绝大部分 工作 并 没有 什么 区别 ， 人 需要 的 只是 在 一次次 逃避 中 喘息 ， 并 获得 “ 我 在 改变 和 进步 ” 的 假象 。 很多年 前 ， 孟子 说 过 一句 话 ， 有 恒产 者 有恒心 。 在 这个 人人 都 是 飘萍 ， 浮尘 的 打工 时代 ， 众人 无 根 ， 亦 只能 随风飘 散 。	174
113889612	怎样 看待 领导 喜欢 虐待 员工 ？ 这是 80 前 所 特有 的 吗 ？	29
191928187	我 简单 说 一下 ， 以 我 这么 多年 的 招聘 经验 来说 ， 以前 招聘 一线 工作 的 时候 ， 他们 也 喜欢 辞职 ， 招 200 个 ， 当月 要 走 180 多个 。 为什么 他们 要 离职 呢 ， 因为 没 希望 ， 做 计件工资 ， 反正 别的 地方 也 要 ， 也 没什么 技术含量 。 我 感觉 现在 的 企业 对待 大学生 和 对待 操作工 是 一样 的 ， 反正 便宜 也 不会 出 什么 精力 在 他们 身上 。 所以 也 别 和 放大镜 在 90 后 身上 了 ， 你 要是 去 调查 一下 一线 操作工 ， 吓死 你 。	107
146108713	应届生 不得不 面对 的 三 大坑 ： 1 . 世界 上 90% 的 CEO 都 是从 销售 出来 的 。 似乎 只有 做 销售 才 有 出息 。 似乎 只要 做 了 销售 就 有 了 香车宝马 ， 你 就 能 像 销冠 一样 轻易 的 获得 财富 自由 。 记住 ， 大部分 销售 人员 没有 门槛 ， 素质 低 ， 吃 底薪 ， 频繁 换 工作 ， 职业规划 一塌涂 地 。 2 . 不 注重 校招 。 校招 都 去 不到 好 企业 莫非 你 打算 通过 社 招进 ？ 进 了 一个 烂 企业 ， 是 你 人生 悲剧 的 开始 。 3 . 去 初创 企业 ， 去 互联网 公司 做 非技术 岗 ， 上市 真的 有 那么 容易 吗 ？ 一个 阿里 起来 的 背后 是 无数个 死 的 连 裤衩 都 不 剩 的 企业 。 初创 企业 基本 活 不过 三年 ， 公司 倒 了 你 前面 的 积累 会 不会 付之一炬 ？ 小企业 不会 培养 人 ， 只有 大 企业 才 会 培养 人 。	19
145637132	我 记得 @ 政治 敏感 曹 丰泽 答过 这个 题 ， 我 同意 他 的 观点 还点 了 赞 … 90 后 辞职 更 多 主要 是因为 他们 家庭 更 富裕 ， 更能 承受 辞职 的 成本 。 这 毕竟 能 稍微 提高 一点 劳动者 在 资本家 面前 的 话语权 ， 虽然 只是 一点 而已 。 对于 普通 劳动者 ， 总 不是 坏事 。	35
122822634	新 员工 有 好 的 待遇 和 工作 氛围 ， 谁 没事 辞职 ？ 抱怨 的 企业 HR 想想 你们 按 劳动法 办事 了 吗 ？ 给 员工 合理 的 薪资 待遇 了 吗 ？ 五险 一金 是 足额 交 的 吗 ？ 我们 公司 这 几年 辞职 的 就 没有 年轻 的 员工 ， 都 是 工作 了 五年 以上 因为 个人 愿意 或者 家庭 原因 辞职 的 。 双休 ， 足额 交五险 一金 ， 有 年 假 有 病假 没有 996 ， 偶尔 加班 ， 加班 按 法律 给 加班费 给餐 补给 车补 ， 还 支持 年轻人 考证 书 学习 ， 公司 报销 费用 ， 公司 有吃有喝 有团 建有 旅游 ， 谁他妈 没事 辞职 啊 ？	31
113940280	因为 像 我 这样 的 80 后 在 找 工作 的 时候 就 已经 把 脑残 公司 过滤 掉 了 ， 然后 所 选择 的 即使 有 不爽 但 也 心理 预期 范围 之内 。 而 90 后 的 应届生 一是 没 这个 意识 ， 二是 大多数 应届生 也 没 这个 资本 ， 都 是 想着 先找 个活 凑合 干着 吧 。 这样 难免会 有 很多 人 做出 错误 的 选择 么 ， 及时 止损 也 就 理所当然 了 。 就 像 我 上次 跳槽 时候 ， 一家 企业 谈 的 还 不错 ， 主要 是 待遇 很 有 诚意 。 VP 也 跟 我 说 你 尽快 来 吧 ， 随时 上岗 。 我 说 不 ， 我 还 得 跟 几个 部门 员工 沟通 沟通 。 结果 几个 人问 下来 ， 发现 公司 氛围 很 不好 ， 领导层 也 很 二 ， 于是 就 没 立刻 答应 。 后期 找人 求证 了 一下 ， 果然 大 BOSS 脑子 不太好 使 。 如果 是 个 应届生 有 一个 看起来 不错 的 offer 的话 ， 恐怕 就 没 这么 谨慎 了 。	11
113395679	谢邀 。 我 觉得 依照 自己 的 能力 灵活 选择 工作岗位 不是 坏事 。 统计 一下 离开 的 年轻人 有没有 谋得 高 就 ？ 如果 有 ， 那么 企业 应该 努力 ， 并 反思 如何 留住 人才 。 如果 没有 ， 不自量力 也好 ， 碰壁 也好 ， 对 他们 来说 都 是 成长 ， 且 一切 选择 个人 负责 。 顺便 这 跟 几零后 没关系 ， 我 是 八零后 ， 离职 的 心 也 会 有 ， 遇到 好马 还是 会 真的 去 努力 的 ， 之所以 在 一个 地方 待 着 很久没 走 ， 要么 是 特别 有 前途 ， 要么 正在 蓄力 准备 寻找 跳板 ， 要么 是 目前 能力 不足以 跳出 ， 无 他 。	7
