id	text	count
242954110	那 你 舍不得 发 高薪 高福利 我 就 不能 嫌 你 又 穷 又 抠  ？	23
433955021	有 出息  人 靠  是 脑子  你 天天 加班 反而 会 使 你 脑子 混乱  这样 你 永远 没有 出息  我 可以 忍受  但是 我 为什么 要 忍受 ！ 我 如果   我 在 老板 面前 就是 什么  与 机器 无异  我 是 一个 人  我 有 自己  生活  不是 资本家  工具  资本家 这样 迟早会 引发 经济危机  我 不 加班  反而 是 帮  他 	23
254339799	我 是 来 上班 挣钱  ！ 你 让 我 吃苦 可以   总 要 付出代价 吧  你 什么 都 不 付出  还 让 我 开心 给 你 工作  除 我爹 我 在 找不出 这么 一个 人   还有  不要 给 我 谈 理想  谈 成长   我 理想 是 不 上班  ！ 大家 都 是 成年人  你 不要 总是 说话 像 我 政治 老师 好不好  多 谈钱 可以 	28
248746840	就是 吃 不  你  咬 我 	23
243267513	是 这样   没错	20
243104197	今早 写 在 别 地方  回答  有 兴趣  可以 看 一下  电影 里演  更 生动   :     zu    qu    r  	20
244036882	 ×   想象 是 美好   现实 是 残酷   国内 目前  情况 确 是 绝大多数 企业  绝大多数 岗位 都 是 实行 类似   工时 制度  然而 以 我国  国情  若 是 全面  ×   恐怕 GDP 得 下滑 % 到  ； 人均收入 恐怕 得 降低 % 到 % ； 企业倒闭 % 以上  谁 都 想  ×   甚至 弹性 工作制  然而 我国 这 情况  若想 普遍性  ×   没有 四五十年  那 是 不 可能  	23
243128344	国企  小时 加  一周 工作  到  天 日子 还是 紧巴巴 逃到  资本主义 国家 每天  小时   一周  到  天 日子 也 只是 紧巴巴   ： ）	29
243620323	送 这些 资本家 、 赵家 人 一句 话 ： 全世界  无产者  联合 起来 ！ ！ ！	29
249275460	你 就 老实 說 ： 那 我 还 真是 吃 不 苦      本 以为 你们 要  是 帮 你们 赚钱  人  哪 知道 你们 找  是 吃苦    误会  误会 ！	25
243127094	只要 给够 加班费  当牛做马 无所谓  我 工作 过  地方  一家 是 做 多 做 少 一个样  都 只有 那么 多钱  大家 都 不 愿意 加班  另一家 是 虽然 公司 不 给 加班费  但是 你 做 完 项目 都 有 项目 奖金   为 完成 项目 拿 奖金 大家 都 主动 加班  所以  关键问题 还是 钱 	20
332605419	一个 公司  如果 必须 一直  才能 把 事情 做 完  要么 人员配备 不足  要么 制度 流程 不 顺畅  前者 是 老板 有 问题  后者 是 上司 、 人力资源部 有 问题  总之  公司 有 问题 	27
253207835	从 功利  角度 来说  我 可以 接受   但是 不会 接受 一个 公然 发表 “ 不 接受  就是 吃 不 苦 ”  老板 或 直接 管理层  理由 很 简单  这样  人会 把 你 一切 辛苦  付出 当做 理所应当  不会 对 你 进行 回报 	27
243499186	 年 全年 国内 生产总值 ( GDP )    亿元  按 可比价格 计算  比 上年 增长 %  全年 全国 居民 人均 消费 支出  元  比 上年 名义 增长 %  扣除 价格 因素 实际 增长 % 也许 这 就是 老板 们 压榨 劳动力  却 不 涨工资  还 不怕 危机  底气 ？	29
250968769	我 吃   苦  但是 得 有 相应  回报  要不然 别人 家 同样  工资 不 加班 还 不 BB 我 我 为什么 不去 别人 家  什么 叫 相应  回报 ？ 参考 劳动法  加班 工资 双倍  节假日 三倍  大概 给  倍  工资 吧	23
243124564	被 剥削阶级 不 团结  就 别怪 资本家 无情   小时 工作制 可不是 资本家 主动 施舍  	23
400534791	没错  是 不能 吃苦  尤其 是  不 给 加班 工资 这种 苦中苦  吃 不 怎么 可能 成为 人上 人  建议 完全 不 给 工资  真金不怕火炼  还 能干 下去  才 是 公司 真正 需要   免费 劳动力  其实 还有 更好  办法  让 员工 带 钱 入股  成为 股东  上班 就是 为 自己 干活  要 什么 工资 不 工资  谈 什么 加班 不 加班  分红  不 存在   当年 那个 什么 改 什么   多少 职工  血汗钱 就 这样 打  水漂  你们 这些 资本家 还是 太新破 	23
243307216	如果 你 不能 为 公司 无私 地 吃屎 就是 吃 不 苦  没有 职业道德  	27
460941097	对  就是 吃 不 苦  但是  上班 是 来 赚钱   不是 吃苦  	25
243314290	资本家 们  吃 相 越来越 难看  	27
621255349	是   谁 吃饱  撑  喜欢 吃苦 ？ 说  好像 吃苦 是 多么 伟大  美德 一样 … …	24
243206954	 以后 哪有 时间 和 精力 去 打游戏 唱歌 看书 打球 喝酒 吃 夜宵 陪 女朋友  工作 是 生活  一部分  不是 生活  全部 	23
243591720	记 本子 上  民主 以后 挂 他 路灯 	28
247749153	老板 自己 做个 工作狂  是 对   有些 公司 把 无偿 加班 做成 制度  但 他 确实 给  高 工资  让 员工 早日 买房  或者 给  员工 股票  上市 后 员工 立刻 变 千万 亿万富翁  这 也 合理 普通  打工 关系 也 这么 干  那 就是 老板 缺德 	21
243551978	「 吃苦 」 本身 並沒有 任何 價值     如果 「 吃苦 」 這件 事有 價值  話  那 在 非洲 戰亂 、 飢荒 國家長 大  人 都 是 最 優秀  人才     「 努力 創造 價值 」 才 有 價值  但是 把 「 吃苦 」 等同 於 「 努力 」  這種 價值 觀是 認定 努力 必定 是 痛苦   ？ 這也 太三觀 不正  	20
247634972	要 吃 你 吃  我 为什么 要 吃苦 	27
243123497	我生 下来 又 不是 吃苦 受罪 来   我 诚实 劳动 换取 报酬  凭 什么 让 我 吃苦 	27
246098569	对于 那些 抱怨   我 只能 笑笑  像 我们 这样  *    所谓  下班  就是 回家 干活                                               现实 就是 你 不   自然 有 其他人  	20
243188326	就是 不想 吃苦   你 喜欢 接着 吃 呗  啰 里 八嗦  时候 怎么 不多 去 吃 吃苦 ？	23
243017984	您 配 	24
249353620	如果 有 得 选  我 为什么 非 要 吃苦 ？ 如果 必须 吃苦  我 为什么 非 要   在 这   平白   吃   这种   苦 ？	26
621275532	这样 说来 没 做 过 变性手术 也 是 吃 不 苦 	28
442386403	WOW 现在  愣头青 都 这么 好 忽悠    听到 这种 论调 还 跑 知乎 来 问 如何 看待 ？	24
437037142	我 老公 所在  药厂  加班 有 加班费  周末 双倍 工资  节假日 三倍  普通  基层 工人 靠着 加班费  一个月 能 拿到 上万元  实 到手  前不久 有个 青年 晚上 喝酒 猝死  虽然 与 公司 无关  但是 管理者 有  层 担心  想到 天气 热   就让 工人 们 别 加班   结果 引起 工人 们  强烈抗议  还 闹 起  罢工  你 问 不 接受  就是 吃 不 苦 ？ 就 看 你 是不是 给 足  钱  以上 只是 根据 国家  要求 执行  加班 政策 而已 	24
247890384	画 一个 共产主义  大饼  用 资本主义  制度  剥削 社会主义  人  必须 按照 劳动法 来  尊重 自己  劳动 和 自己  时间  ！	23
624998613	这么 说 吧  我 进国网 话  加班 啥  我 都 认  哪怕 出现 国企 裁员 潮 我 也 认  至少 为 国家 做 贡献  还是 有 那么 一点 情怀 加成 我进 私企 话  钱 到位   我 也 愿意   要 得 不 多  三倍 于国网 就 行  毕竟 我 牺牲  稳定 和 身体  啥  你 说 一个月 在 北上 广 到手 七八千  然后 还  ？ 你 特 么 也 配 剥削 老子 ？ 老子 是 有 选择  ！ 不是 走投无路  ！	23
243866257	不 接受  就是 吃 不 苦  ？ 标准 太低  吧  必须  之后 还 得 x 随时 待命   让 你 来 你 就 得来  领导 让 你 加班 你 就 得 加班  年 假 探亲假 歇 什么 歇  这才 叫 吃苦  我 他 妈 为什么 要 吃苦 ？	22
248713074	最 可悲  就是 吃苦 有 回报 也 就 罢  没 回报  好  ？ 大 把 房叔房 婶 收 收租 每日 游手好闲 就是 比   回报 多  哪怕 任正非 给  高薪 也 不如 人家 炒 几套 房子 ！ 努力 个 屁 	22
641690624	不是 我 吃 不 苦  而是 我读 过 《 资本论 》  有 意见建议 你 下去 找 马克思 	22
248204642	不 给 我 工资 按  倍 加班费 算 你 就是 穷得 给 不起 钱 ！	22
645364883	吃 不 苦才 是 社会 进步  表现	20
621410991	没 毛病   就是 吃 不 苦  然后  ？ 难道 这年头 在 工作岗位 上 愿意  愿意 吃苦 已经 成为 美德   ？	21
243769712	“ 各国 变法  无不 从 流血 而成  今 中国 未闻 有 因 变法 而 流血 者  此国 之所以 不昌  有 之  请 自嗣同始 ！ ” — — 谭嗣同       这 叫 牛 逼 ！ “ 各国 变法  无不 从 流血 而成  今 中国 未闻 有 因 变法 而 流血 者  此国 之所以 不昌  有 之  请 自嗣同始 ！ ” — — 康有为       这 叫 傻 逼 ！ 怎么 看  就 这么 看吧 ~	29
248630716	有  大人 也 会 说 ： “ 做 我  小 公主  只 吃 几把 不 吃苦 ”  我 也 有点 不 明白 吃 不吃 几把 和 吃 不 吃苦  是不是 公主 有 啥 关系  不过 看来 几代人 对 “ 吃苦 ”  概念 有些 不 一样 	23
243092163	钱 给 够  我 都 愿意  年轻人  不 就是 拿命 换钱  ？ 整天 跟 我 谈 理想 谈 百年 企业  画 大饼  有些 公司 什么 B 样 自己 心里 没点 B 数  ？ @ 某些 公司 	28
246789112	一将 无能  累死 三军   其实 是 领导 无能  直接 产物  我 觉得  公司  中高层 得 好好 反思 一下   方向 找  不准  干 再 多 也 是 徒劳   而且 就 工程师 个人 而言  还是 需要 有 比较 多  业余时间 来 自己 安排   可以 出去 游玩  或者 自己 学习 些 东西  这 对 个人 长期 发展 来说 是 有利  	25
244095994	rry  我 就是 不想 吃苦   别跟我 谈 理想  我  理想 难道 是 吃苦  我  理想 是 钱 多 活少 离家近 好伐  什么  坐下 来 谈谈  我 拒绝 跟 你 这种 没 人性   对话 ！ 什么  工资 翻 四倍  ！ 其实   也 挺 好 哒 ~ 哈哈哈哈 ( ಡ ω ಡ )    所以 说  一切 不 以 高薪 为 前提   都 是 臭表脸 和 耍流氓 	25
641388627	凭 什么 要 工人 吃苦 ？ 老板 用 工人 血汗 买来  法拉利 会 给 工人 用  ？	20
243129827	天将 降大任 于 斯人也 必 先 苦其心志 … … 这种 话 特别 对  适合 对 别人 说 	24
243128958	只要 正规 给 加班 工资  我 可以 加班 到 老板 破产	24
243084087	钱 到位 人 到位  给 不起 钱少 逼 逼 	24
647480970	如何 看待 《 不帮 员工 买五险 一金  公司 就是 垃圾 公司 》	20
621635594	我能 接受  也 能 接受  但是 我 接受 不 把  当做 正常  公司 为 公司 我能 拼 能干 能 闯 但是 我 不是 傻子 我 身边 这样  人 比比皆是 做好  活动 没有 奖金  做坏  也 不 扣钱 但 就是 每天 拼命 遇到 大 活动  时候 九点 上班 凌晨 一点 下班 这是 一种 对 公司  责任 但是 如果 公司 把 这些 事情 当做 是 应该  那 这种 公司 基本 就 C 他 M  	24
623398721	转 一篇 自己  文章 厂长 ： 你 认为 强制  是 对   ？ 简单 说 结论  强制  是 管理者 将 清晰 规划 、 高效 组织 来 提升 效率  责任 推卸 给 每 一个 一线 执行  员工  通过 形式 上  超长 时间 工作 来 满足 有效 生产力 不足  空虚感  是 一种 不负责任  安慰剂  任何 一家 强调 “ 以人为本 ”  公司  如果 强制  还 不 给 加班费  那 一定 是 在 耍流氓 ！	24
641898057	咱 国人 过度 世俗化  短视  软弱  唯利是图  嫌贫爱富  不会 维护 自己  权益  这方面 红 脖子  哈瑞迪  白 帽子 比 你们 强 百倍 为 共和国  强大  你们 还是 要 继续 燃烧 自己 才行  郎 言志 ： 国外 网友 坦言 “ 中国 网络 建设 领先 世界 ”  是 什么 导致 西方 落后  ？	24
243406891	我 可以 现场表演 吃 苦瓜 或 喝 浓咖啡 	23
502962433	钱 给  到位  我 在 公司 吃喝拉撒 睡 都行  还   我  小时 随叫随到 ！ ！ ！ 最 恶心 人  是  钱 不 到位  都 讲 奉献  我 奉 你 妹  大头鬼  ！ 什么 年代  ！ ！ 话 说题 主是 什么 职位 什么 公司    小时 制  我们        办 公司 坐班 也 有点 受不   幸好 钱 还是 给  勉强 到位  老  就 扛不住   	23
247880989	可以  请 给 我 一个 超级 需要   工作  比如 人口 超过  万 国家  领导人 职位   袖珍 国家 估计 没 那么 多 大事 ； 比如 拯救 银河系 ； 或者 创造 世界 ？ 你 看  现在 美国 总统 是 有 假期  ； 西方 神话 里 上帝 创造 世界 也 需要 休息   最后  英 特纳雄 耐尔 一定 会 实现   引用 《 国际歌 》 	22
649488345	不提 待遇 光讲  就是 诈骗  钱 给 够   随便 怎么  	23
243270090	大学 里 马原 怎么 讲  来 着 ： 资本主义 压榨 劳动者  剩余价值  而 社会主义 替代 资本主义  就要 消灭 这种 形式  剥削  以及 一切 其他 形式  剥削  恩  这种 工作 制度 一点 都 不 社会主义 	23
249139775	太祖 ： 咱们 不是 解放  么 ？ ？ ？	23
243207617	我 可以 吃苦  只要 老板 爸爸 您 给 加班费  让 我  都 干  问题 不是 员工 能 不能 吃苦  而是 有  老板 以 吃苦 做 借口 不 给予 员工 应得  报酬  天天 画饼 谈 人生 谈 理想  最后 员工 钱 没得 着  身体 也 累垮   老板 拍拍 屁股 走 人  这是 员工 无法 接受  	22
242928493	没事  不 愿意  写 代码  欢迎 来 材料 系 劳改  尤其 是 去 做 高分子 有机合成 和 功能 陶瓷 制备  实验室  对于 我 将来  ru   （ 不会 是 每天 ） 也 会 是 创业者 协议  一部分  我 自己 会 带头 遵守  我 自己 也 是 程序员  我 也 觉得 不 搞  写 代码 是 不 可能 ruv  	25
431957610	不 给 我加 三倍 工资 就是 吝啬鬼	21
250287751	以 相同  逻辑 回复 ： 不 给 十万 底薪 就是 克扣 员工 	24
249146571	国外 毕业 工作 三年 多点      很少 加班   就算 有 老板 也 会 给 你 调休   还 在 犹豫 要 不要 拿 r 回国   被 评论 吓 到    还是      万恶  资本主义  	22
248659066	我 按  工作 你 按 加班 给钱 任何 脱离 物质基础 谈 理想 目标  老板 都 是 耍流氓	22
623020524	逼 员工  才能 维持 公司 发展  老板 就是 无能 	22
645701535	一边 生育率 低  一边   都  全 奉献给 公司   哪有 时间 照顾 孩子  生个 孩子 让 孩子 自己 玩去 ？ 什么 为 崛起 而 工作  连 后代 都 没有   崛起 为个 啥 ？  不 回来 看 我 犯 什么 法 ？ 不 结婚 不生 孩子 才 犯法  ！  都    哪有 时间 结婚 生子 	22
645168310	在 经济 形势 不好  大 环境 下   恰恰 暴露  中国 企业  最大 短板 ： 最为 风光  IT 行业  创造 价值 靠  不是 科技 生产力  而是 剥削 员工 降低成本  平时 风光  老板  没 一个 能 在 法定 工作 时间 让 公司 业务 创造 理想 价值 	22
640848675	偷换概念  不 接受  和 不 接受 无偿  是 两回事	22
243483979	现在 耍流氓 都 可以 这么 理直气壮  ？	21
243212788	其实 吃苦 和 成功 没有 必然联系  跟 能否 解决问题  而且 是 别人 解决不  市场需求  问题 有关 ！	21
243094013	资本家 就是 厉害  剥削 剩余价值 都 能 说  如此 伟光 正 	21
243079422	有些 人 变着法 子 给 你 洗脑 ： 你 如果 不当 奋斗 逼  就是 不 对  … …	21
630007572	爬 雪山 、 过 草地 、 啃 树皮 、 煮 皮带 、 抛妻 弃子 、 牺牲生命 、 千辛万苦 打下 江山  就是 让 这帮 龟儿子 能 恬不知耻  恢复 剥削制度 ？	22
622200453	怎么 看待 ？ 希望 员工   但 员工 又 不 愿意  公司 都 是  逼  华尔街 员工  甚至 更忙  银行 部门 多  去   愿意 干  从 下 城区 排队 到 时代广场  无 他  钱 到位   说 员工 不 愿意   公司 应该 先照 照镜子  你配 要求   ？	22
248255459	老板 恨 不 等 让 你 去  *  小时 工作 y ？ 因为 他 能 多 挣钱  你 创造  价值 可是 远 多于 你 那点 可怜  工资  对  老子 就是 吃 不 苦 喜欢 吃苦  别    下 煤矿 去 	20
426497395	路過   別  我 就 先 不 說  如果 有人 問我  我 反問 他 讀 沒 讀過 《 勞動法 》 和 《 勞動 合同法 》  以上 	20
426122684	再 加 一条 吧  每个 人 都 会 过   岁 吧    但 我 祝愿 那些    视  岁 以上 一线 开发 为 废物  人士    永远 不会 有  岁 吧   	20
243802855	不看  我 为 这种 公司 工作 就 好  ⸜ ( ´   ˘   ` ∗ ) ⸝ • * ( 说 得 人家 会要 我 一样 )	23
621426409	如果 吃 一堆 屎  老板 能 给 我   我能 吃 到 他 破产  那么 问题 来   又 不 给 我 钱 还 让 我 吃屎  是 老板 太坏  还是 我 太 傻  ？ 爱 谁 吃 谁 吃  反正 我 不吃 	21
550019857	每个 人 身体状况 、 工作 心态 不同  以 我  情况  我 觉得 我 得 先 有命 才能 谈去 吃苦  到  一定 年纪   身体 真 耗不起  	20
436315389	 这种 东西 我 认为 还是 要 看 个人 诉求  成功  人 多半 是 要 努力 拼搏  而 这些 拼搏  人 又 何止   ？ 如果  你 认为 是 煎熬  那么 你 应该 选择 另外  成功 方式 	21
248412699	看到   解释 我 惊呆  ：  点 上班  个 小时  点 下班  比 法定 工作 时间 朝九晚五 多  一个 小时  我 印象 中   是 : 早上 九点 上班  晚上 九点 下班  一周 工作 六天  难道 只有 我们 公司 这样 ？ 九点 上班   点 下班 已经 谢天谢地  	21
444278654	这 年代 还有 偏爱 吃苦  受虐狂 ？ 难不成 人类 发展 就是 为 吃苦 ？ 能 吃苦 = 没 能力  但是 能干 	21
634093280	这个 问题 有 一个 前提  为什么 要 吃苦 ？ 吃饱  撑 着 没事 做  去 吃苦 ？ 脑残 啦	21
621512783	月薪 和 付出 程度 成正比 话  别说   我  都 干  不 成正比 话 … 没错 我 就是 不 愿意 吃 这苦  占 我 便宜 还要 强塞 我 一嘴 鸡汤  老板  我 走 也罢  能力 到位 要求 合理 话  不愁 没 工作	20
425157493	如果 钱 不 到位  抱歉  我 吃 不 这个 苦 	21
588506313	其实 我 觉得 老板 这么 认为 是 为 自己  利益  尽管 践踏 劳动法  但 还 算 情有可原  但 某些 员工 或者 高级别 员工  自己 身体力行  （ 没有 加班费 ） 毫无 怨言 就 罢  还 拿 这个 来 教育 新 员工  让 他们 吃苦  简直 是 屁股 坐 歪  蠢货 	21
646621111	人各有志  我们 活着 不是 为 吃苦  你  挣大钱 住 豪宅 开 名车  我 并 不 羡慕 你  我   收入 可能 只有 你  一半  但 我 每天 有 大 把  时间 可以 自己 支配  周六 可以 陪 孩子 去 公园  身体 保持 健康 、 心里 感觉 好 就 行  	21
622834334	要是 吃苦 给钱  我能 吃 到 你 破产 	21
650352632		21
649710637	资本家 :   工资 不变  我们 违反 劳动法 实行  吧  我 : 只要 你 给 加班费   我 都 干 ！ 资本家 : 你 怎么 一点 不 懂 付出 和 贡献  ？ 给 加班费 不是 就 变味   ？ 兄弟 ！ 我 : 不 给 加班费 我 就 不 无限 无偿 加班  资本家 : 你 咋 一点 不能 吃苦  ？	21
542732869	我 以前 上 过 半年  … … 还是 带 夜班 	21
490073389	干 工程  那 是 多么 希望 能   那特 么 多 幸福	21
484085707	别说    社会底层 是 一月 工作  天   一天  个 小时       除 工资 啥 都 没有     怎么办	21
446678512	不 怕吃苦  就 怕 吃  不值  吃苦 也 要 吃 出 性价比 不是 → _ →	21
644855777	别说    苏鲁 翼豫 参加 过 高考  孩子   都 玩  转  少 在 那里 瞧不起人   我们 都 是 见识 过 地狱   问题 在于  用人单位 给  钱  朝九晚五 我们 都 嫌少  还 得 给 你 白 加班  那 不是 吃 不 吃苦  问题  这 是 在 羞辱 工人阶级  智商 	21
649665495	脱离 待遇 谈 吃苦  就 像是 不 以 结婚 为 目  谈恋爱 ☞ 都 是 耍流氓 ！ 在 工作 中别 和 我 谈 理想  我  理想 就是 不 工作 还有 钱花 	21
643529050	讨论 这个 问题 前  我们 是不是 把 苦 是 什么 东西 下个 定义 ？ 如果 前面 有 甜   为什么 要 吃苦 ？  是 很 明显  资本家 抱团 压榨 劳动者  行为  你 为什么 要 从 传统 道德 意义 上 对 劳动者 做 要求 ？	21
649832858	其实  不仅 存在 工作 中  从 初中 到 高中 中国 人 一直 都 是     何止  我们 那时 是   高三 是  	21
642915864	资本家 占领 舆论 制高点 给 你 洗脑 	21
577877386	        奴隶 给 奴隶主 干活  接受 低微  工资  奴隶 运气 好  可能 会 当上 奴隶主 或者 更大  奴隶主  然后 继续 招 奴隶 … …         这 就是 在 洗脑	21
459648864	昨天  今天  明天 B   r      r       r   r	21
243741709	对   我们 就是 受不 苦	21
